Actor,Degree,DegreeCentrality,Closeness,PageRank,Betweenness
Maite Zumelzú,0.02197802197802198,0.00016466326362588507,0.0006706025929753034,0.06486223777538992,0.0
Nile Rodgers,0.0,0.0,0.0,0.0,0.0
Dee Wallace,0.1282051282051282,0.0009605357044843295,0.7635062792074468,0.16094048469325084,0.006465875247828283
Deng Yu-kai,0.018315018315018316,0.0001372193863549042,0.5106379393862808,0.04290878346648203,0.0
Molly Hagan,0.03663003663003663,0.0002744387727098084,0.7570598888403172,0.03689184107414007,0.0
Hee-chul Kim,0.02197802197802198,0.00016466326362588507,0.0006706025929753034,0.06486223777538992,0.0
Hayley McLaughlin,0.1684981684981685,0.0012624183544651187,0.8559909054320272,0.10282323616473447,0.0030079202033577793
Martín Reyes,0.03296703296703297,0.0002469948954388276,0.001005903889462955,0.06486223777538996,0.0
Kanae Oki,0.03296703296703297,0.0002469948954388276,0.6097129176977085,0.01971849052687664,0.0
Gu Youming,0.0695970695970696,0.000521433668148636,0.002123574877755127,0.06486223777538992,0.0
Kevin McGarry,0.01098901098901099,8.233163181294254e-05,0.0003353012964876517,0.06486223777538995,0.0
Brian Muller,0.01098901098901099,8.233163181294254e-05,0.0003353012964876517,0.06486223777538995,0.0
Pilar Pilapil,0.02564102564102564,0.0001921071408968659,0.5497319995283917,0.03295652059650337,0.0
Marquell Manning,0.02564102564102564,0.0001921071408968659,0.0007823696918045206,0.06486223777538994,0.0
Diem Brown,0.040293040293040296,0.00030188264998078925,0.6740318589975257,0.05636512546891175,0.0
Qiu Yuen,0.014652014652014652,0.00010977550908392337,0.7444013926670063,0.032093654548574484,0.0
Kenneth Okolie,0.0989010989010989,0.0007409846863164828,0.6649698857964081,0.08586703759534069,0.0005232425014003412
Resham Tipnis,0.02564102564102564,0.0001921071408968659,0.649288464937416,0.02743534126336562,0.0
Hiroshi Tsuchida,0.05128205128205128,0.0003842142817937318,0.6784415119259483,0.055433718714611474,0.0
Gloria Foster,0.05860805860805861,0.0004391020363356935,0.842176927458908,0.05133420534399757,7.08066114396551e-05
Max Salgado,0.02197802197802198,0.00016466326362588507,0.5441626006041861,0.0454953098310938,0.0
Thime Pichitsurakit,0.04395604395604396,0.00032932652725177014,0.44782493055145095,0.061238049173645476,0.0
Paul Weitz,0.06227106227106227,0.0004665459136066743,0.8629064404077216,0.04697370741427679,0.00010640548576437127
Kalaiyarasan,0.047619047619047616,0.000356770404522751,0.7563325097951136,0.0584362426556868,0.019541473362728747
Anthony Padilla,0.040293040293040296,0.00030188264998078925,0.7656569739534649,0.051174492462849414,0.00021169316929421457
Teya Patt,0.01098901098901099,8.233163181294254e-05,0.0003353012964876517,0.06486223777538995,0.0
Youssouf Gueye,0.02197802197802198,0.00016466326362588507,0.6369224626183445,0.04324979859114353,0.0
Óscar Hernández,0.04395604395604396,0.00032932652725177014,0.6400701168966936,0.04383499323581608,0.0
Michael Bisping,0.040293040293040296,0.00030188264998078925,0.7632418955758563,0.07661695063558487,0.004089072214164452
Christiane Seidel,0.03663003663003663,0.0002744387727098084,0.7657827245966671,0.03305541607160503,0.0
Sara Lazzaro,0.047619047619047616,0.000356770404522751,0.7624546375088836,0.07854395329434745,0.021993929436831778
Rory Fleck Byrne,0.047619047619047616,0.000356770404522751,0.8255957285970157,0.041001886094157176,0.0
Big Sean,0.03296703296703297,0.0002469948954388276,0.7723250406141495,0.02483854253328044,0.0
Zarine Khan,0.047619047619047616,0.000356770404522751,0.6828092349459004,0.03587446258940531,7.326811109195912e-05
Julio Icasuriaga,0.03296703296703297,0.0002469948954388276,0.5691455399061032,0.05353595982389854,0.0
Sue Swan,0.06227106227106227,0.0004665459136066743,0.7058439932692475,0.043106639142923696,1.334577183507445e-05
Ricardo Nkosi,0.040293040293040296,0.00030188264998078925,0.6874556971356957,0.038194081001641345,0.0
Gao Ming-xiao,0.03296703296703297,0.0002469948954388276,0.001005903889462955,0.06486223777538996,0.0
Daisy Anderson,0.03296703296703297,0.0002469948954388276,0.4374709051607478,0.04966327893667643,0.0
Gianna Jun,0.014652014652014652,0.00010977550908392337,0.522397128341255,0.03479328028607782,0.0
Ian Toyne,0.03296703296703297,0.0002469948954388276,0.7102981156838848,0.043179883089176405,0.0
Sarah Steele,0.03663003663003663,0.0002744387727098084,0.7858476378156924,0.027260814144412265,0.0
Carlos Kaspar,0.029304029304029304,0.00021955101816784674,0.6818682925731769,0.03211228169477481,0.0
Ali El Aziz,0.04395604395604396,0.00032932652725177014,0.6400701168966936,0.04383499323581608,0.0
Eddie Perfect,0.03296703296703297,0.0002469948954388276,0.6906319075724083,0.04610793491080761,0.0
Sapna Bassi,0.02564102564102564,0.0001921071408968659,0.5665680542508492,0.036562623358947825,0.0
Thomas Haden Church,0.32234432234432236,0.002415061199846314,0.9256165534091775,0.20043211478832768,0.013734649004282552
Fayez Al-Malki,0.02564102564102564,0.0001921071408968659,0.4470520555219565,0.05831770549676491,0.0
Kevin Bishop,0.07326007326007326,0.0005488775454196168,0.8096764713739947,0.06616613598147476,0.0011253464800711035
Ellen Page,0.19047619047619047,0.001427081618091004,0.8662979319412882,0.15220822269771886,0.004159212587922541
Bob Weir,0.0,0.0,0.0,0.0,0.0
Loretta Walsh,0.0695970695970696,0.000521433668148636,0.729164661726494,0.08275366944881256,0.000383213517296599
Jordi Cruyff,0.03296703296703297,0.0002469948954388276,0.0010729641487604855,0.06120971776685843,0.0
Rosie O'Donnell,0.10256410256410256,0.0007684285635874636,0.8477304671929958,0.08392182078130667,0.0012936452388517816
Kiron Kher,0.21611721611721613,0.0016191887589878697,0.795349722151147,0.17691692184269314,0.008339638759161752
Yuuka Nanri,0.06227106227106227,0.0004665459136066743,0.6922369735902926,0.04164277205367293,0.0
Tosin Cole,0.08424908424908426,0.0006312091772325593,0.7623155961918177,0.09387146882434438,0.0016315711419289801
Akarin Akaranitimaytharatt,0.06593406593406594,0.0004939897908776552,0.5094705167914133,0.10745073199308587,8.377123758091094e-05
Adám Fekete,0.02197802197802198,0.00016466326362588507,0.0006706025929753034,0.06486223777538992,0.0
Hwa-young Ryu,0.014652014652014652,0.00010977550908392337,0.0007858624136429336,0.054281762964789905,0.0
Chaitanya Sharma,0.040293040293040296,0.00030188264998078925,0.6710953155965943,0.06315485563265072,0.0017687743383827247
Drew Casson,0.02197802197802198,0.00016466326362588507,0.0006706025929753034,0.06486223777538992,0.0
Lisa Nicole Carson,0.02564102564102564,0.0001921071408968659,0.7418912633717656,0.024943252505226776,0.0
Anne Le Ny,0.07692307692307693,0.0005763214226905977,0.7632226748175802,0.11302150440882928,0.0075769776564286575
Pascal Rambert,0.03296703296703297,0.0002469948954388276,0.7532075377914742,0.03704554870401005,0.0
Gülçin Santırcıoğlu,0.05128205128205128,0.0003842142817937318,0.7183711200919681,0.06821220411258543,0.0028336873033303267
Yves Flores,0.08058608058608059,0.0006037652999615785,0.6348311958986389,0.10735723744842532,0.007943074078992857
Quincy Harris,0.03663003663003663,0.0002744387727098084,0.7455688261848238,0.05393035149712087,0.0
Duffy,0.03296703296703297,0.0002469948954388276,0.791579332275526,0.025578851238247727,0.0
Giselle Calderón,0.047619047619047616,0.000356770404522751,0.6925731261425959,0.04539957827033969,0.0
Pierre Taki,0.02564102564102564,0.0001921071408968659,0.5211552185165123,0.040696253557986256,0.0
Eloise Lovell Anderson,0.029304029304029304,0.00021955101816784674,0.7087988867645424,0.04059614128728984,0.0
Miu Suzuki,0.03296703296703297,0.0002469948954388276,0.5099291227627399,0.056355660376322024,0.0
Jeonghwa Yang,0.02197802197802198,0.00016466326362588507,0.7020099949619831,0.014434134814419698,0.0
Damian Lau,0.06593406593406594,0.0004939897908776552,0.6798187568695183,0.0863946376678744,0.0005411006148770039
Jeremiah Sparks,0.03663003663003663,0.0002744387727098084,0.6907775150289182,0.05377844099022866,0.0
Simon Lipkin,0.04395604395604396,0.00032932652725177014,0.0013412051859506067,0.06486223777538995,0.0
Fungai Majaya,0.040293040293040296,0.00030188264998078925,0.0012294380871213895,0.06486223777538995,0.0
Ravel Cabral,0.02197802197802198,0.00016466326362588507,0.5691482119634363,0.038069988459471106,0.0
Oat Pasakorn Sanrattana,0.04395604395604396,0.00032932652725177014,0.508886668737564,0.05836540852089413,0.0
Nicolas Sartous,0.029304029304029304,0.00021955101816784674,0.5568759675322587,0.05780595304367984,0.0
Casey Wilson,0.2271062271062271,0.0017015203908008123,0.8938865498197154,0.12042272938385282,0.0042559165298336615
Keanu Reeves,0.27472527472527475,0.002058290795323563,0.9090145618691979,0.2606909512090435,0.10837438239523928
Deelia Meriel,0.03663003663003663,0.0002744387727098084,0.668324227773153,0.05237679540688079,0.0
Mark O'Brien,0.08424908424908426,0.0006312091772325593,0.8229895045552672,0.08792664415280721,0.00392398870792162
Alessandra Denegri,0.02564102564102564,0.0001921071408968659,0.0009941389316914585,0.056585916013515744,0.0
Louis Di Bianco,0.03663003663003663,0.0002744387727098084,0.5755194857601321,0.05770180169778542,0.0
Kevyn Aucoin,0.02197802197802198,0.00016466326362588507,0.7358568445588306,0.02654079619967876,0.0
Thanawat Rattanakitpaisan,0.040293040293040296,0.00030188264998078925,0.5091709402786352,0.05127448796017216,0.0
Klara Deutschmann,0.047619047619047616,0.000356770404522751,0.6604271083024623,0.05929439794940622,0.0
Mark Hefti,0.04395604395604396,0.00032932652725177014,0.8106131018849756,0.030499863497317193,0.0
Shaunak Sengupta,0.03296703296703297,0.0002469948954388276,0.6409398279590358,0.038666122294553025,0.0
Diego Velázquez,0.06227106227106227,0.0004665459136066743,0.6562868805422318,0.09093234896647821,0.00720177216785621
Wen Chen-ling,0.12454212454212454,0.0009330918272133486,0.6439187107603072,0.18333461459147243,0.011979037693692074
Tarlochan Singh,0.02197802197802198,0.00016466326362588507,0.5301716974695833,0.05293833981717165,0.0
Sophie Traub,0.047619047619047616,0.000356770404522751,0.7716368034117309,0.038782713179049855,0.0
Cris Villanueva,0.10256410256410256,0.0007684285635874636,0.5888856504420479,0.11916185885085208,0.004478119655689453
Boonsong Nakphoo,0.04395604395604396,0.00032932652725177014,0.44800863289146425,0.059529343314827766,0.0
Jacques Colimon,0.040293040293040296,0.00030188264998078925,0.712318142289703,0.051041053118319385,0.0
Jack Lowden,0.014652014652014652,0.00010977550908392337,0.7069512479589456,0.022820999858248512,0.0
Dhritiman Chatterjee,0.09523809523809523,0.000713540809045502,0.7279867887704549,0.083715591961494,0.003660590969057286
Zhang Jing-chu,0.03663003663003663,0.0002744387727098084,0.5952206766861917,0.05523257096379319,0.0
Nur Aysan,0.029304029304029304,0.00021955101816784674,0.5718355833545599,0.03984674270777907,0.0
Bailee Madison,0.15018315018315018,0.0011251989681102146,0.8253371731241872,0.19753143215212088,0.00782471267516503
Mercedes Griffeth,0.03296703296703297,0.0002469948954388276,0.7768336601432836,0.036157514047856616,0.0
Jonah Hill,0.3443223443223443,0.0025797244634721992,0.939402392908065,0.23431772848310445,0.01305977693157565
María José Sarrate,0.03296703296703297,0.0002469948954388276,0.6431193633952254,0.03724562831310711,0.0
Şükrü Özyıldız,0.06593406593406594,0.0004939897908776552,0.6438776702535611,0.09454354640423289,0.010415494111911892
Jason Rogel,0.08058608058608059,0.0006037652999615785,0.7786598838703046,0.053757959111766264,0.0
Miles Heizer,0.12087912087912088,0.0009056479499423678,0.7868371519439215,0.09522661826166737,9.853364597966592e-05
Alexandra Kahwaji,0.02564102564102564,0.0001921071408968659,0.0007823696918045206,0.06486223777538994,0.0
Meezaan Jaffrey,0.02564102564102564,0.0001921071408968659,0.5660416121922975,0.054596954179566136,0.0
Maya Yoshioka,0.03296703296703297,0.0002469948954388276,0.6263362111278165,0.020496396610678726,0.0
Courtney Love,0.029304029304029304,0.00021955101816784674,0.7915845010643437,0.03539101891302137,0.025450044136159193
Antonia Buresi,0.040293040293040296,0.00030188264998078925,0.6647729765299407,0.05773522585556239,0.0
Finley Jacobsen,0.040293040293040296,0.00030188264998078925,0.8532195969961219,0.025840331492785196,0.0
Luis Leonardo Zapata,0.03663003663003663,0.0002744387727098084,0.0011176709882921721,0.06486223777538995,0.0
Anthony Sherwood,0.02564102564102564,0.0001921071408968659,0.7572064784914333,0.02457915160526028,0.0
Hallie Grace Bradley,0.04395604395604396,0.00032932652725177014,0.7343502017179341,0.04377905030047819,0.0
Billy Connolly,0.15384615384615385,0.0011526428453811953,0.8797898281467718,0.11561780822051512,0.004752341679068561
Iliza Shlesinger,0.10622710622710622,0.0007958724408584445,0.8352890107694321,0.1277498903173922,0.009530161049593781
Valerie Vernon,0.05128205128205128,0.0003842142817937318,0.6784415119259483,0.055433718714611474,0.0
María Fernanda Yepes,0.05860805860805861,0.0004391020363356935,0.6666886645108779,0.05208252573743156,0.0
Vaisnavi RP,0.040293040293040296,0.00030188264998078925,0.6414145956899697,0.04439611982538975,0.0
Maria Sundbom,0.03663003663003663,0.0002744387727098084,0.661945298379919,0.05298037405082122,0.0
Josh Radnor,0.02197802197802198,0.00016466326362588507,0.7514147756503627,0.02017093700704601,0.0
Bolaji Amusan,0.05860805860805861,0.0004391020363356935,0.5811811744626993,0.06392145518304565,2.122123626900498e-05
Chinatsu Akasaki,0.2857142857142857,0.002140622427136506,0.6720775260841122,0.14666867872228895,0.0018642536308676007
Anne Heche,0.1575091575091575,0.0011800867226521763,0.873211841820932,0.12905614826431502,0.003546952185292786
Brían F. O'Byrne,0.18315018315018314,0.0013721938635490422,0.8948036610569825,0.14949037299097823,0.01090366601396636
Déborah François,0.054945054945054944,0.00041165815906471265,0.7275891871128822,0.07503278669141386,0.005959758433638531
John Swasey,0.01098901098901099,8.233163181294254e-05,0.7425228922304229,0.012830472029717334,0.0
Macarena Achaga,0.04395604395604396,0.00032932652725177014,0.621452591863517,0.05616587473293097,0.0
Zoe Tay,0.047619047619047616,0.000356770404522751,0.6284727802460431,0.06236849968085249,3.642983134305269e-05
Peter Stormare,0.16483516483516483,0.001234974477194138,0.9053351654916955,0.12796680830817522,0.009570894518575719
Nasser Al-Dhahnani,0.02564102564102564,0.0001921071408968659,0.5898770886654923,0.037909222377256434,0.0
McCaul Lombardi,0.014652014652014652,0.00010977550908392337,0.7586849994054584,0.01764174151886454,0.0
Marcondes Falcão,0.040293040293040296,0.00030188264998078925,0.557229206407575,0.054860456055137806,0.0
Priya Raina,0.003663003663003663,2.7443877270980843e-05,0.00011176709882921722,0.06486223777538995,0.0
Koji Yusa,0.3992673992673993,0.0029913826225369117,0.6912935380123627,0.20579214907735324,0.001610731683602145
Aasif Mandvi,0.304029304029304,0.00227784181349141,0.9455719701106032,0.20155299040202163,0.015697866494853985
Lachlan Gillespie,0.014652014652014652,0.00010977550908392337,0.0004470683953168689,0.06486223777538995,0.0
Chris Zylka,0.10256410256410256,0.0007684285635874636,0.8142993403817993,0.10015032852291135,0.0028355898976745574
Samuel González,0.03296703296703297,0.0002469948954388276,0.001005903889462955,0.06486223777538996,0.0
Pat Kinevane,0.047619047619047616,0.000356770404522751,0.7457201734690739,0.07013332506799867,0.0001448281010996336
Arnulfo Reyes Sanchez,0.11721611721611722,0.000878204072671387,0.6917195416990002,0.11065134874245393,0.004532767216112907
Sermiyan Midyat,0.05860805860805861,0.0004391020363356935,0.6288737874150541,0.08617606033479569,0.010267479219837575
Rozie Rashid,0.018315018315018316,0.0001372193863549042,0.0008670417363721093,0.05835383424221899,0.0
Zolani Mkiva,0.040293040293040296,0.00030188264998078925,0.7650336675901326,0.04338379958430894,0.0
Brian Benben,0.05128205128205128,0.0003842142817937318,0.772664695084642,0.055272907469266656,0.0006532324721134372
Mohamed Emam,0.06593406593406594,0.0004939897908776552,0.5926338740112828,0.0758227919338259,0.002295900551447586
Ashwin Chitale,0.06227106227106227,0.0004665459136066743,0.6647583952973174,0.06198142789736313,6.303067181978487e-05
Mahia Zrouki,0.029304029304029304,0.00021955101816784674,0.628430427254725,0.056529748164782,0.0
Laurie Goode,0.03296703296703297,0.0002469948954388276,0.6309587629402549,0.05907228656540465,0.0
Hardik Thakkar,0.02564102564102564,0.0001921071408968659,0.6597801240883856,0.03798093204159182,0.0
Jairo Camargo,0.08791208791208792,0.0006586530545035403,0.582404120085899,0.10932314498898404,0.01388606012259634
Rockmond Dunbar,0.03663003663003663,0.0002744387727098084,0.7763809279836049,0.03475766351256232,0.0
Aarti Mann,0.03296703296703297,0.0002469948954388276,0.7795010288065842,0.023728029617152042,0.0
Robin Tunney,0.03296703296703297,0.0002469948954388276,0.74067194955796,0.030628970765969946,0.0
