Actor,Degree,DegreeCentrality,Betweenness,Closeness,PageRank,Degree_norm,Betweenness_norm,Closeness_norm,PageRank_norm
John Carroll Lynch,31,0.031031031031031032,0.0012665112853474329,0.36741851885455024,0.0010633127550915365,0.30392156862745096,0.013344443191534721,0.8802685565087655,0.2852194927186653
James Fox,24,0.024024024024024024,0.0011805210498762914,0.3494320855087084,0.0008429620589105731,0.23529411764705882,0.012438417461210053,0.8371763036537779,0.21638666880986418
Matthew Mercer,28,0.028028028028028028,0.011454002728716061,0.34298365217585275,0.0006902403106468407,0.27450980392156865,0.12068371636112636,0.8217270194986073,0.16867967542397294
Takuma Terashima,51,0.05105105105105105,5.531439125890875e-05,0.25173755406313547,0.0008501413373067353,0.5,0.0005828134027454355,0.6031178124201381,0.21862932115542089
Ryan Phillippe,30,0.03003003003003003,0.0018950282535487198,0.36188429428693947,0.0010083997617222663,0.29411764705882354,0.019966736316050313,0.867009551800147,0.26806585323214444
Cassandra Morris,21,0.02102102102102102,0.00041546948976344314,0.2801618455770902,0.0006527304272362713,0.20588235294117646,0.004377544099374749,0.6712172923777019,0.15696239363458853
Winona Ryder,31,0.031031031031031032,0.0012736871040532716,0.37712444450576155,0.0009541449335685407,0.30392156862745096,0.013420050338648732,0.9035222052067382,0.25111781042024117
Kate Bosworth,45,0.04504504504504504,0.0010622541842641674,0.3791566778479789,0.0012767402824070608,0.4411764705882353,0.011192312915707388,0.9083910700538878,0.3518896673975575
Becky Ann Baker,20,0.02002002002002002,0.0006003965702871282,0.3283496830163497,0.0007499913939219523,0.19607843137254902,0.006326005948214668,0.7866666666666667,0.18734463026513307
Russell Peters,34,0.03403403403403403,0.014147481534520768,0.38644529189841076,0.001068517548371259,0.3333333333333333,0.14906323048586922,0.9258532757944291,0.28684535832977565
Chloë Sevigny,38,0.03803803803803804,0.0012799732176739167,0.35407945688319525,0.0011538892381481908,0.37254901960784315,0.013486283215589279,0.8483105679367363,0.313513640259715
Jimmy Shergill,19,0.01901901901901902,0.00018841800489133342,0.2655834588970205,0.000685352788807125,0.18627450980392157,0.0019852435518132564,0.636290105149636,0.16715291859508924
Jack Whitehall,24,0.024024024024024024,0.0009038333866084624,0.34868992886692,0.0007932240704577721,0.23529411764705882,0.009523131314933698,0.8353982300884956,0.20084958968968755
Johny Lever,28,0.028028028028028028,0.00010466637290784744,0.2662294727159592,0.0009971132150938468,0.27450980392156865,0.001102804596762522,0.6378378378378379,0.2645401785232502
Bryan Cranston,32,0.03203203203203203,0.0014851976187492556,0.37497108833233694,0.0010326341139658853,0.3137254901960784,0.015648605330954666,0.8983631518842787,0.2756361442702038
Demet Akbağ,2,0.002002002002002002,0.0019879599037915673,0.24238411639986446,0.0007465439909747475,0.0196078431372549,0.020945899424747807,0.5807086614173229,0.1862677356416064
Aasif Mandvi,44,0.044044044044044044,0.0009378280873658327,0.38448440634232983,0.0012539274711134939,0.43137254901960786,0.009881312373656366,0.9211553473848555,0.34476343521472286
Mario Casas,8,0.008008008008008008,0.0012190334325471186,0.2280206132057984,0.001353513918774446,0.0784313725490196,0.012844198529777886,0.5462962962962963,0.37587210214591255
Jodie Whittaker,40,0.04004004004004004,0.0011614961668653624,0.345873963851492,0.0011565733015668142,0.39215686274509803,0.012237964079150144,0.8286516853932585,0.3143520840125881
Giancarlo Esposito,18,0.018018018018018018,0.0007870433045614607,0.3349367728830497,0.000712435730580684,0.17647058823529413,0.008292586721102177,0.8024481468888134,0.17561304780884368
Jennifer Coolidge,27,0.02702702702702703,0.0006279382005883172,0.3505512630067791,0.0008940648972398436,0.2647058823529412,0.006616195009463852,0.8398576512455517,0.23235009771171714
Kristin Scott Thomas,12,0.012012012012012012,0.0002387726123144785,0.30976385190221667,0.0005300725914844098,0.11764705882352941,0.0025157987912052685,0.7421383647798742,0.1186467206838264
Mohnish Bahl,23,0.023023023023023025,0.00019176001777064413,0.27747860536592933,0.0009629572512372395,0.22549019607843138,0.002020456266874935,0.6647887323943662,0.2538705891535555
Bob Balaban,27,0.02702702702702703,0.00139595634600824,0.35331744944370486,0.0009186372744992698,0.2647058823529412,0.014708325439089308,0.8464849354375897,0.2400259805032544
Prakash Raj,17,0.017017017017017015,9.292805161937319e-05,0.23903155764354506,0.0005911137574738752,0.16666666666666666,0.0009791251922358919,0.5726765348216453,0.13771466965136756
Manoj Pahwa,24,0.024024024024024024,5.844620308976439e-05,0.22639601219238087,0.0008382083899633927,0.23529411764705882,0.0006158113598477008,0.5424040450471157,0.21490172474917793
Frank Grillo,21,0.02102102102102102,0.0010526580704543912,0.3404939678703937,0.0007908002574727581,0.20588235294117646,0.011091204621548814,0.8157621845834773,0.20009244258156894
Josh Duhamel,39,0.03903903903903904,0.0013119621505931472,0.3735491274361203,0.001138788499810676,0.38235294117647056,0.013823330743737743,0.894956389836936,0.3087964939974432
Alice Eve,44,0.044044044044044044,0.0016430563922080978,0.35218056812622417,0.0012184797794240316,0.43137254901960786,0.017311865231658195,0.8437611726850196,0.33369033781896784
Konkona Sen Sharma,22,0.022022022022022022,0.0006085874236963937,0.2700984505207154,0.0008236199157289604,0.21568627450980393,0.006412307885887611,0.6471072114066356,0.21034459878824113
Michael Kelly,44,0.044044044044044044,0.001090681608380064,0.35382508945727337,0.001249717667864616,0.43137254901960786,0.011491835036500952,0.8477011494252873,0.3434483831148523
Saurabh Shukla,26,0.026026026026026026,0.00033137649655542095,0.2518019041536424,0.0008334295125206595,0.2549019607843137,0.0034915084330105683,0.6032719836400818,0.21340890609601038
Haluk Bilginer,10,0.01001001001001001,0.005874664169456109,0.3203411541622924,0.0005573802501283971,0.09803921568627451,0.061897689492080805,0.7674796747967481,0.12717704662053028
Paul Dobson,17,0.017017017017017015,0.0020241770582227004,0.32617518180432087,0.0007884889922639524,0.16666666666666666,0.021327497098180867,0.7814569536423841,0.19937045298098421
Stephen Tobolowsky,27,0.02702702702702703,0.0029807007686668695,0.3686560812309315,0.0008684450107255134,0.2647058823529412,0.03140579364638469,0.8832335329341316,0.22434699553156295
Javed Sheikh,12,0.012012012012012012,0.00022491259925309497,0.2760014146957268,0.00043652737545727874,0.11764705882352941,0.0023697644375667813,0.661249649761838,0.08942520473718173
Yukari Tamura,47,0.04704704704704705,6.282873799149986e-05,0.2514804822693513,0.0009932416832831676,0.46078431372549017,0.0006619874095266297,0.6025019147306613,0.263330795153919
Mark Ruffalo,42,0.04204204204204204,0.0018691737564892111,0.3793026757986327,0.0013541727923834246,0.4117647058823529,0.019694323530433745,0.9087408548324991,0.3760779201074212
Hugh Jackman,43,0.043043043043043044,0.0006891146458644324,0.37712444450576155,0.0012334926800678474,0.4215686274509804,0.0072607732363552165,0.9035222052067382,0.33838004547265926
Colin O'Donoghue,21,0.02102102102102102,0.0014544889550886573,0.3464822543260813,0.0008392680415269227,0.20588235294117646,0.015325047205221595,0.8301090397467465,0.2152327371341683
Cam Gigandet,16,0.016016016016016016,0.0003693797299962802,0.325851488272924,0.000586487575984054,0.1568627450980392,0.0038919249122108,0.780681442275885,0.13626954993367216
Joke Silva,13,0.013013013013013013,0.0004031921756259292,0.20616346777920658,0.0009352318209791309,0.12745098039215685,0.004248185661792617,0.49393051485977396,0.24520976033917843
Sam Vincent,13,0.013013013013013013,0.0030151255874757217,0.32660777488363696,0.0007717281690650117,0.12745098039215685,0.03176850659200806,0.7824933687002652,0.1941347318699796
Margaret Cho,21,0.02102102102102102,0.00031481583890746154,0.3456312452803681,0.0006905856089331366,0.20588235294117646,0.003317019063863711,0.8280701754385965,0.168787539190907
Ali Nuhu,10,0.01001001001001001,0.0004913564922471625,0.20603410354508453,0.0008708846563451039,0.09803921568627451,0.005177118335574349,0.4936205814683121,0.22510908841460625
Jennifer Ehle,24,0.024024024024024024,0.0016809337149893053,0.352306526841577,0.0008487349254287975,0.23529411764705882,0.017710955068400227,0.8440629470672391,0.21818998829732167
Hiroaki Hirata,43,0.043043043043043044,0.0001883216847045058,0.2635935373425339,0.000799953813209362,0.4215686274509804,0.0019842286857980934,0.6315226117206315,0.2029518167568137
Haruka Tomatsu,41,0.04104104104104104,0.00020998491487221604,0.26345254053197353,0.000872260651960105,0.4019607843137255,0.0022124806940214932,0.631184808772399,0.22553891988556685
J.B. Smoove,52,0.05205205205205205,0.0017379443368604236,0.3944930112330993,0.0014145720577374997,0.5098039215686274,0.018311640600124097,0.9451341609931918,0.3949453531057889
Carmen Machi,6,0.006006006006006006,0.00039656534456613266,0.1976819283662551,0.0010880084209557738,0.058823529411764705,0.004178362856705575,0.47361027493477825,0.2929338882218573
Daniel Kaluuya,47,0.04704704704704705,0.0010500215107013245,0.3585908442115213,0.0013616380484870636,0.46078431372549017,0.011063424828148686,0.8591190389515836,0.3784099057454147
Kikuko Inoue,41,0.04104104104104104,0.000196459458080644,0.26422989513118267,0.0007863156925443117,0.4019607843137255,0.002069971352112883,0.6330472103004291,0.19869156083543718
Junko Takeuchi,31,0.031031031031031032,0.00011786758607724013,0.26274981302988776,0.0009160128520008866,0.30392156862745096,0.0012418975849074916,0.6295012003200855,0.23920616729265692
Hisao Egawa,46,0.04604604604604605,4.6886628055750234e-05,0.2514162963371743,0.000788876680890021,0.45098039215686275,0.0004940152936425986,0.6023481368044921,0.1994915585794331
Jide Kosoko,17,0.017017017017017015,0.0008608961904441543,0.20633620633620636,0.0012653068949103714,0.16666666666666666,0.009070728733411328,0.4943443653121073,0.3483181227558542
Sylvester Stallone,12,0.012012012012012012,0.0007721975464802673,0.3318898413238036,0.0006214943150203788,0.11764705882352941,0.008136166184118642,0.7951482479784368,0.1472049031931409
Joel McHale,29,0.029029029029029027,0.0011649249082038087,0.36796751925627535,0.0009011319237812504,0.28431372549019607,0.012274090598146627,0.881583862532686,0.2345576849892449
Manisha Koirala,23,0.023023023023023025,3.7543208290561864e-05,0.22639601219238087,0.0007594218884508324,0.22549019607843138,0.0003955694797649784,0.5424040450471157,0.19029051416988013
Taylor Kitsch,22,0.022022022022022022,0.0010502591777272526,0.35306417528639755,0.0007917335481822838,0.21568627450980393,0.01106592897806246,0.845878136200717,0.2003839825502548
Leonardo DiCaprio,36,0.036036036036036036,0.0015679814087156548,0.36550985122413693,0.0011709321066724172,0.35294117647058826,0.016520846735486257,0.8756957328385899,0.31883746627143544
Philip Baker Hall,33,0.03303303303303303,0.0015785567730745354,0.3725601547084149,0.001174617492555361,0.3235294117647059,0.01663227278478368,0.8925869894099848,0.3199887016517327
Hugh Bonneville,14,0.014014014014014014,0.004607784881972401,0.3489369638856001,0.0005260964892348473,0.13725490196078433,0.04854936889048373,0.8359900814736096,0.11740467175577238
Tom Hiddleston,38,0.03803803803803804,0.00432921134654796,0.388273176605853,0.0012041675312393374,0.37254901960784315,0.045614212480000846,0.9302325581395349,0.32921949894207564
Emily Mortimer,25,0.025025025025025023,0.0006802543697248682,0.3602959213785842,0.0008201736506234754,0.24509803921568626,0.00716741800693593,0.8632040965618143,0.20926805960202466
Rashida Jones,28,0.028028028028028028,0.0005342464613225531,0.3593757931590839,0.0009374218379158393,0.27450980392156865,0.0056290233145783256,0.8609996351696461,0.2458938745842178
Brittany Snow,25,0.025025025025025023,0.0018742267145080956,0.36728152462678937,0.0008682247308917886,0.24509803921568626,0.01974756341231424,0.8799403430275914,0.2242781848435632
Andrew Bachelor,18,0.018018018018018018,0.00046767248556960176,0.32413591610695924,0.0007351353053423899,0.17647058823529413,0.0049275746597199814,0.7765712405396512,0.1827039073316744
Sharon Stone,19,0.01901901901901902,0.0008203190607177631,0.352054699445693,0.0006623725436499472,0.18627450980392157,0.008643192706868287,0.8434596140100071,0.15997438367008016
Hayley Atwell,42,0.04204204204204204,0.0019944614198138203,0.35561337510795993,0.001156696682750839,0.4117647058823529,0.021014401863077056,0.8519855595667869,0.31439062564400033
Grey DeLisle,29,0.029029029029029027,0.0018269386228702378,0.3548447583029716,0.0011483513213776742,0.28431372549019607,0.019249318146126678,0.8501440922190202,0.3117837140262462
Johnny Lever,32,0.03203203203203203,0.0007316892437418881,0.2737007638369128,0.0010273761588752196,0.3137254901960784,0.007709355344822012,0.6557377049180327,0.2739936720513779
Segun Arinze,11,0.011011011011011011,7.330779987203946e-06,0.17128308973205514,0.0009285190348892495,0.10784313725490197,7.723987793922185e-05,0.41036341505825075,0.24311283016890664
Pankaj Tripathi,15,0.015015015015015015,5.4966976204781245e-05,0.23868404386940856,0.0006056103548691604,0.14705882352941177,0.0005791529059876694,0.5718439544463291,0.14224309526145493
Jack Black,22,0.022022022022022022,0.0006505905724660155,0.3604277530366078,0.0011566959390719761,0.21568627450980393,0.006854868989848117,0.8635199414562752,0.3143903933346993
Vidya Balan,27,0.02702702702702703,0.00048588709532208985,0.27936728560665036,0.0009421350179135747,0.2647058823529412,0.0051194906954554024,0.6693136698808849,0.24736617076688186
Lochlyn Munro,10,0.01001001001001001,0.0003480438752159013,0.3243493740694926,0.000449358468656694,0.09803921568627451,0.003667122255216317,0.7770826473493578,0.09343336261487427
Michelle Yeoh,19,0.01901901901901902,0.0026435428185531233,0.3475825861146962,0.0007511436560739089,0.18627450980392157,0.027853369626228447,0.8327452364149612,0.18770457220848533
Lucy Liu,32,0.03203203203203203,0.0028983239535567995,0.37031919137182295,0.0015006390793865262,0.3137254901960784,0.03053784028327326,0.8872180451127819,0.4218308417754373
Jennifer Aniston,27,0.02702702702702703,0.0008532320990258909,0.3593757931590839,0.0008826464413367269,0.2647058823529412,0.008989976959835392,0.8609996351696461,0.22878321737908516
Marc Maron,23,0.023023023023023025,0.0008519046970714813,0.34721503315088087,0.0007803776844313446,0.22549019607843138,0.008975990949463528,0.8318646457525555,0.19683665466135716
Matthew Goode,17,0.017017017017017015,0.000654574830082716,0.3416750083416751,0.0006898394875608233,0.16666666666666666,0.006896848639016355,0.8185917447103713,0.16855446690239081
Brandon Routh,35,0.035035035035035036,0.0008947853929049092,0.36415861332682037,0.001016429981916081,0.3431372549019608,0.009427798222073567,0.8724584103512015,0.2705743215153388
Amy Sedaris,31,0.031031031031031032,0.0009685895602834865,0.3759729194843699,0.0009302345596882626,0.30392156862745096,0.010205426917748214,0.900763358778626,0.2436487232631797
Callan Mulvey,7,0.007007007007007007,0.0019224926663082942,0.30956915432088283,0.0005676480325155623,0.06862745098039216,0.020256111783998443,0.7416719044626022,0.13038448126557087
Jeff Garlin,21,0.02102102102102102,0.0004418296225739187,0.3474599820278833,0.0006883857916827299,0.20588235294117646,0.004655284455011774,0.8324514991181658,0.1681003635383988
Pedro Casablanc,3,0.003003003003003003,6.686713433540421e-07,0.17431411237817182,0.0006114320561741895,0.029411764705882353,7.0453748485529115e-06,0.41762519907980883,0.1440616696872403
Peter Mullan,13,0.013013013013013013,0.00012568762084339905,0.3247771345364488,0.0005729261337752306,0.12745098039215685,0.001324292436734025,0.7781074843389384,0.13203324671481276
Juhi Chawla,32,0.03203203203203203,0.0009126800439866599,0.27976400143398156,0.0010947300624991464,0.3137254901960784,0.00961634305191869,0.6702641295086623,0.2950335846455667
Sissy Spacek,27,0.02702702702702703,0.000557325677719442,0.35703118849186266,0.0008652489259060577,0.2647058823529412,0.005872194690685673,0.8553823849220732,0.223348607292324
Sahajak Boonthanakit,5,0.005005005005005005,9.619654581726884e-05,0.29895267042459756,0.00030971605266008243,0.049019607843137254,0.0010135632865902698,0.7162367223065249,0.04981207165875012
Showtaro Morikubo,41,0.04104104104104104,4.763857126419194e-05,0.25212414872000233,0.0008594964438441222,0.4019607843137255,0.0005019380524402497,0.6040440235474789,0.22155165547111189
Eric Lange,15,0.015015015015015015,0.0010620618230054643,0.3089865273052224,0.0007944829304517259,0.14705882352941177,0.011190286124538045,0.740276035131744,0.20124283050894273
Nao Toyama,53,0.05305305305305305,5.725269780176873e-05,0.2518662871513805,0.0009321779698768864,0.5196078431372549,0.0006032361355297546,0.6034262336998211,0.24425580285772866
Erica Lindbeck,11,0.011011011011011011,0.00010833390578505604,0.2720378483979699,0.0004650943183298142,0.10784313725490197,0.0011414471139664412,0.6517536592101629,0.0983489040149147
Tom Hanks,21,0.02102102102102102,0.0005557460630036082,0.3559989335197142,0.0007163308848968193,0.20588235294117646,0.0058555512710147814,0.8529092880375859,0.17682981034142017
Bill Hader,40,0.04004004004004004,0.001325047628810303,0.38873285282125064,0.001246267515068475,0.39215686274509803,0.01396120430453669,0.9313338595106552,0.34237062949759034
Aunjanue Ellis,24,0.024024024024024024,0.00574431392712293,0.36215038567979746,0.0007962172494756757,0.23529411764705882,0.06052426990716118,0.8676470588235294,0.20178459451534814
Fred Willard,26,0.026026026026026026,0.000662485436168956,0.35395222747001404,0.0008413572130463486,0.2549019607843137,0.006980197784617912,0.8480057491915199,0.2158853494372119
Nicole Oliver,15,0.015015015015015015,0.0009355403558939918,0.31816829749646286,0.0006496238056341174,0.14705882352941177,0.009857207967310636,0.7622739018087855,0.155991951782584
Jamie Bell,10,0.01001001001001001,9.998167245759084e-05,0.3226495411231736,0.00040871525089580135,0.09803921568627451,0.0010534448162765097,0.7730101539469374,0.08073729448480105
Mindy Sterling,21,0.02102102102102102,0.0028723227199092868,0.3569018293655975,0.0008373085368046165,0.20588235294117646,0.03026388142531972,0.855072463768116,0.2146206299530401
Judi Dench,19,0.01901901901901902,0.0009203571526997094,0.34466376803675614,0.0009067879114116994,0.18627450980392157,0.00969723198064894,0.8257522743177047,0.236324494022956
Josh Charles,22,0.022022022022022022,0.00018854820380948597,0.34733746440375496,0.0009179340628732715,0.21568627450980393,0.0019866153769892234,0.8321579689703809,0.23980631229769897
Robert Downey Jr.,45,0.04504504504504504,0.0018601116889874509,0.3777028562304636,0.001394835504457607,0.4411764705882353,0.019598842150698608,0.9049079754601228,0.38878007784218893
Victor Garber,20,0.02002002002002002,0.002513356179187523,0.35924472977718785,0.0007244717718675876,0.19607843137254902,0.026481673824217095,0.8606856309263312,0.17937284854838892
Vincent D'Onofrio,22,0.022022022022022022,0.00369556741050458,0.3667345677770101,0.0007768898553774711,0.21568627450980393,0.038937899678041274,0.8786299329858526,0.19574713179054168
Urzila Carlson,18,0.018018018018018018,0.0005772883538958435,0.32488425100562307,0.0007201692570178513,0.17647058823529413,0.0060825290171689275,0.7783641160949869,0.17802883533604272
Chinatsu Akasaki,34,0.03403403403403403,2.4904947031646375e-05,0.25045742411620875,0.0006835677263438364,0.3333333333333333,0.00026240796643262217,0.6000508517670988,0.16659530342830595
Dalip Tahil,25,0.025025025025025023,0.0003364422549205817,0.26073294045766254,0.0007366599614584194,0.24509803921568626,0.003544883184193607,0.6246691371095818,0.18318017714962836
Rich Sommer,24,0.024024024024024024,0.0003981919659392785,0.3509259170107051,0.0007542115976232929,0.23529411764705882,0.00419550155634387,0.8407552547203421,0.1886629312429302
Alok Nath,29,0.029029029029029027,0.000278699447611011,0.26913908443963086,0.0010827463217963956,0.28431372549019607,0.002936483069029277,0.6448087431693988,0.29129012148498856
Ashley Jensen,29,0.029029029029029027,0.0007621265391504578,0.34430235898254075,0.0009695137156604343,0.28431372549019607,0.008030054231742864,0.8248864033554701,0.2559186877932596
Atul Kulkarni,23,0.023023023023023025,0.00046890506821032176,0.27693254120018246,0.0007859863709967806,0.22549019607843138,0.0049405616178452285,0.6634804610626932,0.19858868785848066
AnnaSophia Robb,14,0.014014014014014014,0.00032414720137763077,0.3257437331511406,0.0005499637069853296,0.13725490196078433,0.0034153378375086163,0.7804232804232805,0.12486027786496649
Annabeth Gish,13,0.013013013013013013,0.00028722349019919436,0.3239227389178064,0.000527536043376763,0.12745098039215685,0.0030262956142440094,0.7760605064123645,0.11785435754517552
Erin Fitzgerald,15,0.015015015015015015,0.0011806035961529587,0.32212199118673945,0.0011505429897381949,0.14705882352941177,0.012439287200084395,0.7717462393721388,0.31246834414060864
Terence Stamp,23,0.023023023023023025,0.0007308183859916845,0.3511761315682884,0.0007857188170536814,0.22549019607843138,0.007700179657317331,0.8413547237076648,0.19850510975425567
RZA,12,0.012012012012012012,0.00024913423243639807,0.3172460705471978,0.000492612772933251,0.11764705882352941,0.002624972750165522,0.7600644122383253,0.1069450780810275
Walton Goggins,36,0.036036036036036036,0.0012089362250905023,0.3671446325192132,0.0012538026641014013,0.35294117647058826,0.012737810522930404,0.8796123742079761,0.3447244481852519
Colm Feore,9,0.009009009009009009,3.975306686813391e-05,0.31133029363117865,0.00039681232080522567,0.08823529411764706,0.0004188533877655663,0.7458912768647283,0.07701907482349121
Michael Kenneth Williams,34,0.03403403403403403,0.0021965943019116346,0.37340752427939694,0.0011338379456762274,0.3333333333333333,0.023144150562122816,0.8946171341925702,0.3072500472337459
Lisa Kudrow,22,0.022022022022022022,0.0007879854790542309,0.35561337510795993,0.0007434310387113752,0.21568627450980393,0.008302513828851428,0.8519855595667869,0.18529531622703266
Sheeba Chaddha,23,0.023023023023023025,0.0005633018751304181,0.2770104187427022,0.0007684058728259944,0.22549019607843138,0.005935162172914061,0.6636670416197975,0.1930969178945459
Frank Langella,25,0.025025025025025023,0.0006604852206359531,0.35561337510795993,0.000863772238388719,0.24509803921568626,0.006959122755236189,0.8519855595667869,0.22288732183413865
Jared Harris,20,0.02002002002002002,0.0006687762225253351,0.35042655604733164,0.0006885972022611566,0.19607843137254902,0.007046479895274158,0.8395588758448952,0.16816640366157296
Juan Pablo Raba,12,0.012012012012012012,0.0005519018523265484,0.2946602001343252,0.0007527373287743691,0.11764705882352941,0.005815047209511498,0.7059527370625187,0.1882024013247998
Taissa Farmiga,28,0.028028028028028028,0.0006190728375026172,0.33562148178843243,0.000915368274815789,0.27450980392156865,0.006522786182050996,0.8040885860306645,0.23900481522685263
Abhay Deol,15,0.015015015015015015,2.0213620509398026e-05,0.22592868097455257,0.0006274046809378633,0.14705882352941177,0.00021297837113935184,0.5412844036697249,0.14905117453916233
Raúl Méndez,10,0.01001001001001001,0.0,0.279684568157027,0.0006338941740262533,0.09803921568627451,0.0,0.6700738216922204,0.15107835277255302
Bridget Everett,30,0.03003003003003003,0.0007036836082159503,0.34551001369661494,0.0009469018913294389,0.29411764705882354,0.007414277348563824,0.8277797264117854,0.24885523961992628
Ben Whishaw,18,0.018018018018018018,0.0004644709578558272,0.34551001369661494,0.0006949357818891548,0.17647058823529413,0.004893842149637476,0.8277797264117854,0.17014643977186325
Carmen Electra,25,0.025025025025025023,0.0006735684810459559,0.3363089959197846,0.0008421650377923961,0.24509803921568626,0.007096972948377928,0.8057357459883919,0.21613769653416956
Tusshar Kapoor,24,0.024024024024024024,0.0003324853397425878,0.26804055756436707,0.0007988812869011059,0.23529411764705882,0.0035031916253284393,0.6421768707482992,0.20261678257814647
Tom Wilkinson,22,0.022022022022022022,0.0005866819976248326,0.35130137269937556,0.0007295404430031707,0.21568627450980393,0.006181504009775191,0.8416547788873039,0.18095619252584877
Alicia Vikander,24,0.024024024024024024,0.0012718040073577991,0.353571087239429,0.0007836527947259169,0.23529411764705882,0.013400209317753283,0.8470926058865758,0.19785972876139568
Jeff Bridges,22,0.022022022022022022,0.0005021147749754131,0.3495560855390522,0.0007315820546423784,0.21568627450980393,0.005290471682178146,0.837473385379702,0.18159394814399457
Taylor Lautner,33,0.03303303303303303,0.0012694622032041148,0.3711563862279763,0.001357970110017806,0.3235294117647059,0.013375535181126094,0.8892238131122834,0.37726412056234737
James Norton,37,0.037037037037037035,0.00037949471714981015,0.3339149318810336,0.0010415229223205333,0.3627450980392157,0.00399850025268742,0.8,0.2784128170506342
David Cross,28,0.028028028028028028,0.0010769428480037018,0.3596382070277653,0.0013418134235312067,0.27450980392156865,0.011347078247133551,0.8616283315078496,0.3722171187822011
Hisako Kanemoto,37,0.037037037037037035,0.00036159921092797164,0.2669509618019103,0.0008144301151349446,0.3627450980392157,0.0038099464127620453,0.6395663956639566,0.20747390249815367
Kyle Bornheimer,22,0.022022022022022022,0.0009374932442260049,0.3378083158604421,0.0007931524037660797,0.21568627450980393,0.00987778433935521,0.8093278463648834,0.20082720255474815
Marina Inoue,40,0.04004004004004004,0.0016645046038120058,0.2869353478150449,0.0007217354423989209,0.39215686274509803,0.017537851722753576,0.6874453830468978,0.17851807800426267
Ryota Osaka,33,0.03303303303303303,1.8719603329726488e-05,0.25039375929055646,0.0006548272039018132,0.3235294117647059,0.00019723683956994728,0.5998983223182511,0.15761738162190486
Harold Perrineau,8,0.008008008008008008,7.232079475646115e-05,0.3186829663697991,0.0004545777149632096,0.0784313725490196,0.0007619993192002978,0.7635069556777742,0.09506374304107458
Rahul Bose,21,0.02102102102102102,0.0005864787033555346,0.27002441037528757,0.0006736568364075807,0.20588235294117646,0.0061793620242601805,0.6469298245614035,0.16349935431815862
Hidekatsu Shibata,22,0.022022022022022022,2.2017116117537514e-05,0.24900127630157962,0.0004986422485568336,0.21568627450980393,0.00023198068479216523,0.5965621840242669,0.10882855674051689
Jake Gyllenhaal,23,0.023023023023023025,0.0006497135414688235,0.3363089959197846,0.0007857221928643785,0.22549019607843138,0.006845628258672134,0.8057357459883919,0.19850616428499823
Teresa Palmer,24,0.024024024024024024,0.0008754547306408957,0.354206777795415,0.000799086568049623,0.23529411764705882,0.009224123033844898,0.8486156058971593,0.2026809079990894
Nolan North,20,0.02002002002002002,0.0009513485831561603,0.3431031170494772,0.0008187034501469152,0.19607843137254902,0.010023769444574542,0.8220132358063392,0.20880880055602374
Satish Shah,24,0.024024024024024024,0.0001968183443488718,0.27106468053083355,0.0008970485072825592,0.23529411764705882,0.002073752713932548,0.6494221243808476,0.23328211339508995
Donnie Yen,4,0.004004004004004004,0.002015881489384332,0.26958102053887495,0.00048722787869025713,0.0392156862745098,0.02124009183903649,0.6458675424192666,0.10526295279792373
Kate Higgins,16,0.016016016016016016,0.00015720347940945557,0.2834673522443307,0.001084007085719782,0.1568627450980392,0.0016563554740971816,0.679136690647482,0.2916839570508983
Arcelia Ramírez,3,0.003003003003003003,7.245635290023265e-05,0.26430079126617895,0.00031057002100943717,0.029411764705882353,0.0007634276112097231,0.633217064663268,0.050078833026123114
Madeline Brewer,36,0.036036036036036036,0.0008918473636507579,0.3318898413238036,0.0010160042977071077,0.35294117647058826,0.009396842031686102,0.7951482479784368,0.2704413469130124
Mick Wingert,23,0.023023023023023025,0.001536163284234893,0.3528112639860491,0.000861892268091723,0.22549019607843138,0.01618559890981984,0.845272206303725,0.22230005949891724
Christopher Plummer,20,0.02002002002002002,0.0008673737774950426,0.3470926881779595,0.0006998359085672483,0.19607843137254902,0.009138979047023882,0.8315715292459479,0.17167713408147883
Paul Reubens,24,0.024024024024024024,0.0018756763085267698,0.3693472249902697,0.000765984766375434,0.23529411764705882,0.01976283688461313,0.8848893888263968,0.19234061624964877
Kurt Russell,15,0.015015015015015015,0.0003150132505172725,0.3230728268445553,0.0007286462309612082,0.14705882352941177,0.0033190990674475313,0.7740242702525418,0.18067685989342094
Martin Sheen,18,0.018018018018018018,0.0012255526601346698,0.33155471189803065,0.0006653302484398473,0.17647058823529413,0.012912887583875732,0.7943453382699428,0.16089830710897057
Reina Ueda,37,0.037037037037037035,0.0001249092883986111,0.263100707545152,0.0007791603691565216,0.3627450980392157,0.0013160916309348475,0.6303418803418804,0.19645639151989394
Simon Pegg,34,0.03403403403403403,0.0012828495512013504,0.3700409650822874,0.0011805226120478178,0.3333333333333333,0.013516589356403663,0.8865514650638617,0.3218333341272793
Wes Bentley,31,0.031031031031031032,0.000613648028468073,0.3342548520695789,0.000982985724689705,0.30392156862745096,0.006465628336855372,0.8008143875127247,0.2601270540080321
Tom Sizemore,19,0.01901901901901902,0.0004723268052136466,0.33414146846982673,0.0006799111506747319,0.18627450980392157,0.004976614336510672,0.8005427408412484,0.1654530677399105
Tig Notaro,35,0.035035035035035036,0.0011601688399846095,0.3625502572870994,0.0010526853455331833,0.3431372549019608,0.012223978859782797,0.8686050791313948,0.2818997182708638
