Actor,Degree,DegreeCentrality,Betweenness,Closeness,PageRank,Degree_norm,Betweenness_norm,Closeness_norm,PageRank_norm,Community_Louvain
Karen Strassman,18,0.018018018018018,0.0003134652302597,0.2864347336577636,0.0005215338667772,0.1764705882352941,0.0033027885389706,0.6862460017446932,0.1159794065143651,1
Steve Carell,27,0.027027027027027,0.0008874263633304,0.3473374644037549,0.0008833809246843,0.2647058823529412,0.0093502606957701,0.8321579689703809,0.2290126541987041,5
Bruce Dern,17,0.017017017017017,0.0004078120399686,0.3376925091014909,0.0007510286359102,0.1666666666666666,0.0042968623044627,0.8090503942406582,0.1876686423802187,5
Kouki Uchiyama,25,0.025025025025025,0.0005696122087112,0.2775567903773032,0.0005150316780576,0.2450980392156862,0.0060016502405395,0.6649760495914342,0.1139482624385067,1
Tania Dutel,6,0.006006006006006,0.0,0.2875216138496932,0.0004388363867323,0.0588235294117647,0.0,0.688849970811442,0.0901464902572833,5
Jason Brokerss,6,0.006006006006006,0.0,0.2875216138496932,0.0004388363867323,0.0588235294117647,0.0,0.688849970811442,0.0901464902572833,5
Al Pacino,15,0.015015015015015,0.0003067417116922,0.3456312452803681,0.0006039006018777,0.1470588235294117,0.0032319469976363,0.8280701754385965,0.1417090051558874,5
Ben Diskin,19,0.019019019019019,0.0009901702891761,0.3182710982387881,0.0007879344538044,0.1862745098039215,0.0104328096612512,0.7625201938610663,0.1991972270788343,1
Channing Tatum,26,0.026026026026026,0.0009824481933772,0.353571087239429,0.0008684021124621,0.2549019607843137,0.0103514467315244,0.8470926058865758,0.2243335950356185,5
Charlie Murphy,9,0.009009009009009,0.0003938178166786,0.3052522618683139,0.0004295112942769,0.088235294117647,0.0041494138609596,0.731329408118996,0.0872335316960472,6
Asami Seto,26,0.026026026026026,1.656517932557205e-05,0.2501394233237809,0.0005214655666533,0.2549019607843137,0.0001745370112569,0.5992889791772474,0.1159580710228801,1
Robin Wright,22,0.022022022022022,0.0006482785191438,0.3566433921249273,0.0007486684833371,0.2156862745098039,0.0068305083192642,0.8544532947139755,0.186931381417246,5
Dwayne Johnson,20,0.02002002002002,0.0006222936470145,0.3529376743278571,0.0006885800544897,0.196078431372549,0.0065567218524713,0.8455750627015408,0.1681610470661577,5
Jamie Foxx,27,0.027027027027027,0.0006494175189005,0.3621503856797974,0.0008497943566857,0.2647058823529412,0.006842509252634,0.8676470588235294,0.2185209318632825,5
Mark Wahlberg,31,0.031031031031031,0.0016178431380682,0.3670078424176785,0.0010161509800685,0.3039215686274509,0.0170462088246164,0.8792846497764532,0.2704871673316921,5
Jay Baruchel,25,0.025025025025025,0.0006916825374782,0.3552286509372698,0.0009532361732108,0.2450980392156862,0.0072878295161994,0.8510638297872342,0.2508339332065081,2
Ben Affleck,24,0.024024024024024,0.0012694486722006,0.3655098512241369,0.0008107868778132,0.2352941176470588,0.0133753926133418,0.8756957328385899,0.2063358334229652,5
Jimmi Simpson,41,0.041041041041041,0.0006065634859532,0.3455100136966149,0.001135866822976,0.4019607843137255,0.0063909829103039,0.8277797264117854,0.3078838249178227,6
Harland Williams,15,0.015015015015015,0.0001702675472565,0.3288978460931716,0.0005378563500746,0.1470588235294117,0.0017940034471178,0.7879799666110183,0.1210781996565505,4
Johnathon Schaech,15,0.015015015015015,0.0002780612618111,0.3285687288355734,0.0006332788853605,0.1470588235294117,0.0029297589014276,0.7871914609739827,0.1508861498110263,5
Derek Jacobi,18,0.018018018018018,0.000530038314995,0.3267161025038306,0.0007109308766285,0.1764705882352941,0.0055846846890492,0.7827529021558873,0.1751429637614963,6
Arturo Castro,16,0.016016016016016,0.0020662632799854,0.3182710982387881,0.0008118761449893,0.1568627450980392,0.0217709334906999,0.7625201938610663,0.2066760970891033,7
Nick Nolte,31,0.031031031031031,0.0011965454571264,0.3785738082432933,0.000932640755528,0.3039215686274509,0.0126072566928072,0.9069946195234436,0.2444003671535957,5
Retta,18,0.018018018018018,0.0004715195833938,0.3383885431291821,0.000670827705849,0.1764705882352941,0.0049681091413007,0.8107179663345929,0.162615594707117,5
Denis O'Hare,30,0.03003003003003,0.0005493802610501,0.3481969066981439,0.0009585112447432,0.2941176470588235,0.0057884787675802,0.8342170378225522,0.2524817522340307,5
Ed Helms,25,0.025025025025025,0.0010301084406658,0.3597695577242692,0.0008715382245665,0.2450980392156862,0.0108536131707775,0.8619430241051863,0.2253132490870164,5
Iko Uwais,7,0.007007007007007,0.0002414445290675,0.2942201460719979,0.000439967357944,0.0686274509803921,0.0025439511193657,0.7048984468339307,0.0904997813682693,4
Michael Palin,25,0.025025025025025,0.0005387535916198,0.3361942146925082,0.001145804128986,0.2450980392156862,0.0056765121485938,0.8054607508532423,0.310988025841928,6
Michael Dobson,9,0.009009009009009,6.903053590944366e-05,0.2791297957067297,0.0004321219691854,0.088235294117647,0.0007273319042491,0.668744686880136,0.0880490504548876,4
Yul Vazquez,18,0.018018018018018,0.0003492795228312,0.3395549979486553,0.0006219265111478,0.1764705882352941,0.0036801415070765,0.8135125818683212,0.1473399119789294,5
Chris D'Elia,10,0.01001001001001,0.0002199152254711,0.3129126585289228,0.0005018846047852,0.0980392156862745,0.0023171102122854,0.749682337992376,0.1098413991739059,5
Timothy Olyphant,26,0.026026026026026,0.0009405191384002,0.3559989335197142,0.0008445872631971,0.2549019607843137,0.0099096663078613,0.8529092880375859,0.2168943477163125,2
Chie Nakamura,26,0.026026026026026,9.359860865642326e-05,0.2623299731155923,0.0008381021405643,0.2549019607843137,0.0009861904354683,0.6284953395472703,0.2148685347193694,1
Akira Ishida,40,0.04004004004004,0.0001359214233325,0.2633820986762163,0.0007444912937373,0.392156862745098,0.0014321196606436,0.6310160427807487,0.1856265171207178,1
Adesua Etomi,9,0.009009009009009,0.0001356694353799,0.2059910182034816,0.0008808170580159,0.088235294117647,0.0014294646200163,0.493517356754496,0.2282117573285127,3
Wanda Sykes,21,0.021021021021021,0.0004700567352407,0.3531907669591427,0.0007181107381311,0.2058823529411764,0.0049526960184158,0.8461814270347795,0.1773857982569795,5
Nasir 'Nas' Jones,6,0.006006006006006,7.438163005316989e-05,0.2964336590577939,0.0003380491222324,0.0588235294117647,0.0007837130614007,0.7102016250376166,0.0586627139415664,5
Graham Greene,25,0.025025025025025,0.0005911640285243,0.352054699445693,0.0008609148156431,0.2450980392156862,0.0062287283870181,0.8434596140100071,0.2219947243516314,5
Arjun Rampal,27,0.027027027027027,0.0004341455742055,0.2686985949397297,0.0009854001058454,0.2647058823529412,0.0045743224074411,0.6437534097108565,0.2608812548153025,0
Rajendranath Zutshi,19,0.019019019019019,0.0003957954334167,0.2633116944798313,0.0006229069083334,0.1862745098039215,0.0041702507808679,0.6308473670141673,0.1476461669987806,0
Theo James,23,0.023023023023023,0.0021889851353653,0.364562934511121,0.0007414088935713,0.2254901960784313,0.0230639774978265,0.8734270910436713,0.184663641525058,6
Tuppence Middleton,13,0.013013013013013,0.00161438236408,0.3267161025038306,0.0005961028889294,0.1274509803921568,0.0170097447974752,0.7827529021558873,0.139273167141481,5
Michael Gambon,19,0.019019019019019,0.0034642040649421,0.3406117043738067,0.0007701393071515,0.1862745098039215,0.0365001677310932,0.8160442600276625,0.1936384055401933,6
Michael Rapaport,27,0.027027027027027,0.0008092446471559,0.3584603526379363,0.0008476204117792,0.2647058823529412,0.0085265084859181,0.8588064046579331,0.2178418381751984,5
Charlie Sheen,19,0.019019019019019,0.0004714304742562,0.3543341903054133,0.000646776190209,0.1862745098039215,0.0049671702536347,0.8489208633093526,0.1551024178963291,5
Chris Cooper,22,0.022022022022022,0.0004366016157771,0.3396720858789824,0.0007308091771286,0.2156862745098039,0.0046002001928246,0.8137931034482759,0.1813525178116856,5
Bella Thorne,19,0.019019019019019,0.0011409114536742,0.3500529669683899,0.0007493374143659,0.1862745098039215,0.0120210757347898,0.8386638237384507,0.1871403411006302,5
Nozomu Sasaki,34,0.034034034034034,0.0001273558519889,0.2629602373329015,0.0005996315912792,0.3333333333333333,0.0013418695527136,0.6300053390282969,0.1403754579518817,1
Kate Mara,17,0.017017017017017,0.0003980306753942,0.3364238555495386,0.0006231805759705,0.1666666666666666,0.0041938021379969,0.8060109289617486,0.1477316548896729,5
Takuya Sato,42,0.042042042042042,2.1490305694126147e-05,0.2511598799207162,0.0007206727291614,0.4117647058823529,0.0002264300103929,0.6017338092809792,0.1781861092180923,1
Robert Forster,23,0.023023023023023,0.0008659559595634,0.364562934511121,0.0008247663387422,0.2254901960784313,0.0091240403796282,0.8734270910436713,0.2107027167101184,5
Mira Sorvino,21,0.021021021021021,0.0003163754563561,0.3342548520695789,0.0006914026085679,0.2058823529411764,0.0033334517847445,0.8008143875127247,0.1690427523260277,5
Aaron Eckhart,17,0.017017017017017,0.0003821008579289,0.3356214817884324,0.0006137626803451,0.1666666666666666,0.0040259595402425,0.8040885860306645,0.1447897066117474,5
Michelle Buteau,18,0.018018018018018,0.0005191645502905,0.3419122002947064,0.0006460303113853,0.1764705882352941,0.0054701145805511,0.8191600138840681,0.1548694213747988,5
Riaad Moosa,7,0.007007007007007,5.434641408246412e-05,0.291607178522513,0.0004183235036136,0.0686274509803921,0.000572614428136,0.6986382474837182,0.0837387062291716,5
Hannah Gadsby,29,0.029029029029029,0.0008584390183836,0.3580694471279713,0.0009208284354571,0.284313725490196,0.0090448390367674,0.8578698655034533,0.2407104521159462,5
Reza Rahadian,0,0.0,0.0,0.0,0.0001502554342382,0.0,0.0,0.0,0.0,-1
Joross Gamboa,1,0.001001001001001,0.0,0.001001001001001,0.0010017028949213,0.0098039215686274,0.0,0.0023982180020811,0.265973895905772,-1
Lily Rabe,29,0.029029029029029,0.000754245765169,0.3421497217954321,0.0009418763945764,0.284313725490196,0.0079470194085108,0.8197290725946509,0.2472853823921274,5
Chloe Pirrie,34,0.034034034034034,0.0,0.3284591694061517,0.0009456662958766,0.3333333333333333,0.0,0.7869289763254418,0.2484692661435749,6
Russell Brand,19,0.019019019019019,0.0004255846825212,0.345873963851492,0.0006546395157457,0.1862745098039215,0.004484121606176,0.8286516853932585,0.1575587518738635,5
Chris Lowell,26,0.026026026026026,0.0007854478900384,0.3563853288889468,0.0008451769560053,0.2549019607843137,0.0082757768286709,0.8538350217076701,0.2170785550818224,5
Purab Kohli,15,0.015015015015015,0.0003044260867709,0.265011850699233,0.0005319874251175,0.1470588235294117,0.0032075486953296,0.6349206349206349,0.1192448735763276,0
Lindsay Duncan,38,0.038038038038038,0.0003204985442161,0.3402587388770463,0.0010805305745101,0.3725490196078431,0.0033768942020039,0.8151986183074267,0.2905979696315053,6
John Slattery,29,0.029029029029029,0.0005936756973511,0.3651034281130649,0.0009020572680652,0.284313725490196,0.0062551922822577,0.8747220163083766,0.2348467426652996,5
Logan Marshall-Green,17,0.017017017017017,0.0004594368274258,0.3360795117874613,0.0006343020861199,0.1666666666666666,0.0048408006423732,0.8051859433640396,0.1512057757478486,5
Aishwarya Rai Bachchan,25,0.025025025025025,0.0003338844808977,0.2798434798434798,0.0007797242683203,0.2450980392156862,0.0035179335071242,0.6704545454545454,0.1966325415049656,0
Patrick Stewart,16,0.016016016016016,0.0005239722561646,0.3457525619687782,0.0005521707111988,0.1568627450980392,0.0055207703928288,0.8283608283608284,0.1255496985703542,4
Kerry Shale,22,0.022022022022022,0.0002418191536565,0.3257437331511406,0.0007343554729558,0.2156862745098039,0.002547898306101,0.7804232804232805,0.182460304446497,6
Queen Latifah,25,0.025025025025025,0.0006010477860138,0.3618842942869394,0.00080701085159,0.2450980392156862,0.0063328674040668,0.867009551800147,0.205156283947493,5
Stellan Skarsgård,12,0.012012012012012,0.0003084172646756,0.3323377358465078,0.0005116985076796,0.1176470588235294,0.0032496012592762,0.796221322537112,0.1129070516156717,2
Famke Janssen,17,0.017017017017017,0.009081508661403,0.3330118489009632,0.0007672302570749,0.1666666666666666,0.0956862191656496,0.7978363759296823,0.1927296807885248,5
Chafurin,12,0.012012012012012,1.1987114628303091e-05,0.2470032720784978,0.0003631499774313,0.1176470588235294,0.000126300785503,0.5917753259779339,0.0665036818886509,1
Reese Witherspoon,28,0.028028028028028,0.0009820860514048,0.3672815246267893,0.0008866699865454,0.2745098039215686,0.0103476310663713,0.8799403430275914,0.2300400864684172,5
Joe Don Baker,18,0.018018018018018,0.0006140548018893,0.3372300749911158,0.0007121501371911,0.1764705882352941,0.0064699142558797,0.8079424854501884,0.1755238345690915,5
Eric Bana,23,0.023023023023023,0.0004945565106326,0.3466041692642678,0.0007574256172854,0.2254901960784313,0.0052108349428021,0.8304011259676286,0.1896669219417588,5
Misaki Kuno,29,0.029029029029029,2.032029234914472e-05,0.2513521431612782,0.0006204735268545,0.284313725490196,0.0002141023060952,0.6021944373564686,0.1468860308987363,1
John Boyega,21,0.021021021021021,0.0004043307400388,0.3456312452803681,0.0007006460271481,0.2058823529411764,0.0042601820082157,0.8280701754385965,0.1719301977231654,6
Rachel McAdams,29,0.029029029029029,0.0009761664665397,0.3663254180174969,0.0009117291670119,0.284313725490196,0.010285260075395,0.8776496838973598,0.2378680361243142,5
Toni Collette,13,0.013013013013013,0.0005242152629036,0.322755258535075,0.0005172649198069,0.1274509803921568,0.0055233308039842,0.7732634338138925,0.1146458791864533,6
Ron Livingston,25,0.025025025025025,0.0008677908701258,0.3453888671279975,0.0008587736430861,0.2450980392156862,0.0091433736931528,0.8274894810659186,0.2213258680415457,5
Karra Elejalde,5,0.005005005005005,0.0026472203675732,0.2419673419427779,0.000709829049562,0.0490196078431372,0.0278921176773121,0.5797101449275363,0.1747987766553876,7
Frances Conroy,25,0.025025025025025,0.0004614882721242,0.3404939678703937,0.0008057476759285,0.2450980392156862,0.0048624154416686,0.8157621845834773,0.2047616950064093,5
Govind Namdeo,25,0.025025025025025,0.0001605039420672,0.2606639452365835,0.0008241627466635,0.2450980392156862,0.0016911304002683,0.6245038369939137,0.2105141675111126,0
John Doman,20,0.02002002002002,0.0004660152479533,0.339321064088546,0.0006884038091229,0.196078431372549,0.0049101133757342,0.8129521184981054,0.1681059917996774,5
Ajay Naidu,15,0.015015015015015,0.0005476104542947,0.3114287224309355,0.0006340080598729,0.1470588235294117,0.0057698314124548,0.746127094530509,0.1511139282645592,5
David Bradley,20,0.02002002002002,0.0003810387192623,0.3575495640831393,0.0007129011986113,0.196078431372549,0.0040147684444645,0.8566243194192377,0.1757584500224286,4
Jai Courtney,18,0.018018018018018,0.0003061580565783,0.3296683564421181,0.0006045949299631,0.1764705882352941,0.0032257973860216,0.7898259705488622,0.141925898334203,5
Alistair McGowan,22,0.022022022022022,0.0003530812605973,0.3262832226065084,0.0007395108145422,0.2156862745098039,0.0037201980578837,0.7817157999337528,0.1840707224109318,6
Vikram Gokhale,23,0.023023023023023,0.0001355003952044,0.267894764495254,0.0007606285229369,0.2254901960784313,0.0014276835486228,0.6418275768289365,0.1906674408623968,0
Shraddha Kapoor,17,0.017017017017017,0.0044133650503431,0.2958105252399546,0.0005761591376276,0.1666666666666666,0.0465008878161344,0.7087087087087086,0.13304316766686,0
Sanjay Kapoor,24,0.024024024024024,6.408277936066583e-05,0.2264480572526549,0.0007405678623794,0.2352941176470588,0.0006752004649524,0.542528735632184,0.184400921447743,0
Donal Logue,18,0.018018018018018,0.00027088053968,0.3306643333497983,0.0006321363961413,0.1764705882352941,0.0028541000899657,0.7922121517287681,0.150529260721926,5
Chris Chalk,15,0.015015015015015,0.0003418134592494,0.3260672125286491,0.0006001719981949,0.1470588235294117,0.0036014762298816,0.7811982787156571,0.1405442694633227,5
Bridget Hoffman,20,0.02002002002002,0.015420728839106,0.3483200314883483,0.0005494911096617,0.196078431372549,0.162478646930542,0.8345120226308346,0.124712648613423,4
William Fichtner,20,0.02002002002002,0.000604258343492,0.3494320855087084,0.0006886391113491,0.196078431372549,0.0063666950551713,0.8371763036537779,0.168179495160384,5
Henry Thomas,14,0.014014014014014,0.0002643615710002,0.3311089240501005,0.0005651283028883,0.1372549019607843,0.0027854137638185,0.7932773109243698,0.1295973718589241,5
Kemi Lala Akindoju,9,0.009009009009009,0.0001647423825112,0.2059910182034816,0.0007280664496787,0.088235294117647,0.0017357882160967,0.493517356754496,0.1804957486756476,3
Ethan Hawke,18,0.018018018018018,0.0004587092215887,0.3376925091014909,0.0006595560396964,0.1764705882352941,0.00483313431135,0.8090503942406582,0.1590945683391991,5
Cliff Curtis,17,0.017017017017017,0.0003387342576647,0.3372300749911158,0.0006144014958,0.1666666666666666,0.003569032594284,0.8079424854501884,0.1449892588367882,5
Motoko Kumai,28,0.028028028028028,2.6333492850975943e-05,0.2500759200429168,0.0005774217300451,0.2745098039215686,0.0002774596669212,0.5991368367605993,0.1334375744150351,1
Natalie Portman,15,0.015015015015015,0.0002991592610681,0.3275853172760389,0.0005651383457589,0.1470588235294117,0.0031520554224274,0.784835384103758,0.1296005090359338,5
Emraan Hashmi,18,0.018018018018018,9.87011307093309e-05,0.239031557643545,0.0007092744919408,0.1764705882352941,0.001039952542807,0.5726765348216453,0.1746255447675526,0
Kangana Ranaut,19,0.019019019019019,0.0003926751991236,0.2718126515036007,0.0006532746721802,0.1862745098039215,0.0041373748090944,0.6512141280353201,0.157132404063604,0
Olga Kurylenko,12,0.012012012012012,0.0001798239979635,0.3187861000158735,0.0004783043355016,0.1176470588235294,0.0018946938357844,0.7637540453074434,0.1024754296015422,5
Femi Adebayo,8,0.008008008008008,4.058994261621738e-06,0.1711937867655629,0.0007435581337746,0.0784313725490196,4.27671028009182e-05,0.4101494612443517,0.185335017994553,3
Juan Pablo Urrego,0,0.0,0.0,0.0,0.0001502554342382,0.0,0.0,0.0,0.0,-1
James Arnold Taylor,20,0.02002002002002,0.0005236597814562,0.3473374644037549,0.0007389225772117,0.196078431372549,0.005517478040804,0.8321579689703809,0.1838869697054139,4
Peter Facinelli,10,0.01001001001001,8.344146095229652e-05,0.3108390814291729,0.0007559208729493,0.0980392156862745,0.0008791708754424,0.744714420952982,0.1891968721360879,5
Kehinde Bankole,7,0.007007007007007,0.0001980150777745,0.2059049015570754,0.0006454282777361,0.0686274509803921,0.0020863619511337,0.4933110367892976,0.1546813589956685,3
Makrand Deshpande,11,0.011011011011011,3.327237142576279e-05,0.2382798860786282,0.0004164715582517,0.1078431372549019,0.0003505703229615,0.5708756652152879,0.0831601982816509,0
Katherine Heigl,15,0.015015015015015,0.0004533531235991,0.3464822543260813,0.0005653817509331,0.1470588235294117,0.0047767004317797,0.8301090397467465,0.1296765435835273,5
Lam Suet,1,0.001001001001001,0.0,0.2120665337027016,0.0002537720977774,0.0098039215686274,0.0,0.5080731969860064,0.0323363819425979,4
Junko Minagawa,35,0.035035035035035,1.5642544298086603e-05,0.2507124074953039,0.0006719147030924,0.3431372549019608,0.0001648157787236,0.6006617459913464,0.1629551492950527,1
Molly Parker,15,0.015015015015015,0.0003128698345158,0.3382723382723383,0.0005634123660033,0.1470588235294117,0.0032965152236255,0.8104395604395606,0.1290613500378375,5
Alessandro Juliani,8,0.008008008008008,7.315464580853852e-05,0.2721881870818041,0.0008094111507229,0.0784313725490196,0.0007707850900997,0.6521138436032053,0.2059060858333472,4
Jason Ritter,18,0.018018018018018,0.0003191009146907,0.330886479358095,0.0006547356726852,0.1764705882352941,0.0033621682473124,0.7927443735303997,0.1575887892361222,4
Neena Gupta,12,0.012012012012012,0.0001172886897096,0.2766214684215246,0.00047029092785,0.1176470588235294,0.0012357981132483,0.6627351867452964,0.099972213195375,0
Gary Anthony Williams,16,0.016016016016016,0.000318747889107,0.3440618403943587,0.0005506606569368,0.1568627450980392,0.0033584486358865,0.8243101641634648,0.1250779900579172,4
Jeffrey Wright,22,0.022022022022022,0.0007775989507907,0.3491843491843492,0.0007884730939188,0.2156862745098039,0.0081930774282661,0.8365827720666431,0.199365486679493,5
Javed Jaffrey,27,0.027027027027027,0.0003980154009104,0.2690655692567739,0.000809015131997,0.2647058823529412,0.0041936412002427,0.6446326140398799,0.205782378090653,0
Malin Akerman,16,0.016016016016016,0.000119895036573,0.3263913350063118,0.0006026443549023,0.1568627450980392,0.0012632595721858,0.7819748177601059,0.1413165805875093,5
Sunita Mani,14,0.014014014014014,0.0003067630245569,0.3161261389759464,0.0005902989746222,0.1372549019607843,0.003232171558061,0.7573812580231065,0.1374601489916955,5
Asante Blackk,16,0.016016016016016,0.0002547264937822,0.3154175629359748,0.0006846625002105,0.1568627450980392,0.002683894936415,0.755683637528018,0.1669372872663035,5
Eréndira Ibarra,7,0.007007007007007,0.0006896835596234,0.2833858023731441,0.0005633715457522,0.0686274509803921,0.0072667675274644,0.6789413118527042,0.1290485986682946,7
Tamsin Greig,19,0.019019019019019,8.514660434505366e-05,0.3221219911867394,0.0006784643497524,0.1862745098039215,0.0008971369128566,0.7717462393721388,0.1650011182119923,6
Adam Driver,15,0.015015015015015,0.000169369638023,0.3396720858789824,0.0005650675957772,0.1470588235294117,0.001784542734927,0.8137931034482759,0.1295784082615254,5
Eva Mendes,25,0.025025025025025,0.0011995351797765,0.3579393346835207,0.0008446780597094,0.2450980392156862,0.0126387575444185,0.8575581395348837,0.2169227105962635,5
Masaki Terasoma,36,0.036036036036036,9.409036023704744e-05,0.2629602373329015,0.000669571601057,0.3529411764705882,0.0009913717166048,0.6300053390282969,0.1622232145537476,1
Hirofumi Nojima,45,0.045045045045045,0.000147618970952,0.2637346851536945,0.0007417270067551,0.4411764705882353,0.0015553694583323,0.6318607764390897,0.1847630132499697,1
Jeffrey Tambor,32,0.032032032032032,0.00134996625813,0.3595069522076822,0.0010180712520889,0.3137254901960784,0.0142237564327456,0.8613138686131389,0.2710870190595557,5
Nse Ikpe-Etim,9,0.009009009009009,0.0001328054378599,0.2059910182034816,0.0006777739068613,0.088235294117647,0.0013992884560546,0.493517356754496,0.1647854386849202,3
Samy Maghawry,2,0.002002002002002,0.0,0.002002002002002,0.0010017028949213,0.0196078431372549,0.0,0.0047964360041623,0.265973895905772,-1
Falz,13,0.013013013013013,0.0004330164372471,0.2061634677792065,0.0009743175323922,0.1274509803921568,0.0045624253922535,0.4939305148597739,0.2574192969445982,3
Ernesto Alterio,2,0.002002002002002,1.758843267779273e-05,0.2103457290303329,0.0003440249711461,0.0196078431372549,0.0001853183966162,0.5039504591074098,0.0605294407689035,7
Charlie Tahan,16,0.016016016016016,0.0003639428841251,0.3412016103391234,0.0005849612101758,0.1568627450980392,0.0038346402423403,0.8174575684101144,0.1357927460446055,5
Yuuichirou Umehara,30,0.03003003003003,8.638314274435478e-05,0.2618418524851273,0.0005704878160234,0.2941176470588235,0.0009101655503543,0.6273258904837853,0.1312715686291483,1
Elle Fanning,16,0.016016016016016,0.001387855555066,0.352054699445693,0.0006182949705316,0.1568627450980392,0.0146229724337233,0.8434596140100071,0.1462054967032568,5
Jesse Eisenberg,21,0.021021021021021,0.0004992200554873,0.3513013726993755,0.0006925132346012,0.2058823529411764,0.0052599718199106,0.8416547788873039,0.1693896880403231,5
Clive Owen,22,0.022022022022022,0.000958189892078,0.3485665424802013,0.0007868943011474,0.2156862745098039,0.0100958520697517,0.835102618542109,0.1988723057333663,6
Brad Pitt,16,0.016016016016016,0.0011629174351918,0.3427449718333504,0.0007028732026358,0.1568627450980392,0.0122529391012145,0.8211551844119693,0.1726259195013065,5
Wilmer Valderrama,10,0.01001001001001,9.166685709867112e-05,0.3260672125286491,0.0004334458875207,0.0980392156862745,0.0009658367684928,0.7811982787156571,0.0884626141023938,4
Dale Dickey,15,0.015015015015015,0.0006790518455127,0.3380401678274018,0.0005847687859786,0.1470588235294117,0.0071547477558131,0.8098833218943033,0.1357326368590608,5
Sofía Vergara,37,0.037037037037037,0.0015077231476467,0.3890399087871442,0.0011459534414492,0.3627450980392157,0.0158859428455975,0.9320695102685626,0.3110346678479148,5
Mare Winningham,25,0.025025025025025,0.0005300344169855,0.3432226651738847,0.0008166621715602,0.2450980392156862,0.0055846436181427,0.8222996515679443,0.2081711489763287,5
Adriana Barraza,9,0.009009009009009,0.0037557398197144,0.3115272134879978,0.0005289806721849,0.088235294117647,0.0395718990001855,0.7463630613535738,0.118305628551319,5
Stephen Fry,18,0.018018018018018,0.0005528177619982,0.3378083158604421,0.0006577505222857,0.1764705882352941,0.005824697581146,0.8093278463648834,0.1585305634862534,6
Harriet Walter,13,0.013013013013013,0.0002594292795551,0.3208628824264004,0.0005195691883268,0.1274509803921568,0.0027334452707183,0.7687296416938112,0.115365683171727,6
Jackie Sandler,17,0.017017017017017,0.0001178284903262,0.3297787241543519,0.0006878237879935,0.1666666666666666,0.0012414856572492,0.7900903916973552,0.1679248056588611,5
Francesc Orella,4,0.004004004004004,0.0005583495490486,0.2057758615101418,0.0007222907354135,0.0392156862745098,0.0058829825872845,0.4930018800919156,0.1786915396132123,7
Zac Efron,21,0.021021021021021,0.000624185084546,0.3545892905144165,0.0007192556531369,0.2058823529411764,0.006576650755578,0.849532037437005,0.1777434451097001,5
Danny Denzongpa,22,0.022022022022022,0.0002066349922143,0.2788927092437852,0.0007052711848028,0.2156862745098039,0.0021771846385337,0.6681766704416762,0.1733749976167705,0
Karisma Kapoor,23,0.023023023023023,0.0002058123436806,0.2658701886772062,0.0010148042743263,0.2254901960784313,0.0021685169016162,0.6369770580296896,0.270066485387781,0
Kate del Castillo,8,0.008008008008008,0.0034629559836109,0.3196135785363559,0.000576639682985,0.0784313725490196,0.0364870174728879,0.7657365347177157,0.133193279713412,7
Bellamy Young,17,0.017017017017017,0.0004377316179976,0.3312202585908033,0.0006497583752224,0.1666666666666666,0.0046121063247423,0.7935440484196369,0.156033988431167,4
David Denman,17,0.017017017017017,0.0004428436665942,0.3236034983735378,0.0006703055568978,0.1666666666666666,0.0046659688073579,0.7752956636005256,0.1624524865915659,4
Owen Teague,39,0.039039039039039,0.0003081366839472,0.3361942146925082,0.0011006425117246,0.3823529411764705,0.0032466449543196,0.8054607508532423,0.296880506772257,6
Letitia Wright,40,0.04004004004004,0.0003992954584951,0.3444227444227444,0.001120806286974,0.392156862745098,0.0042071283723816,0.8251748251748251,0.3031792370015486,6
Malachi Kirby,34,0.034034034034034,0.0,0.3284591694061517,0.0009456662958766,0.3333333333333333,0.0,0.7869289763254418,0.2484692661435749,6
Richard E. Grant,19,0.019019019019019,0.0005652398826135,0.3349367728830497,0.0007197045385242,0.1862745098039215,0.0059555817546912,0.8024481468888134,0.1778836672617333,6
Juan Pablo Shuk,12,0.012012012012012,0.004082285931038,0.2805608228564651,0.0008243172723492,0.1176470588235294,0.0430125126626051,0.6721731700370266,0.2105624380157829,7
Elise Neal,11,0.011011011011011,8.235138528242273e-05,0.3204453640367758,0.0004451903410653,0.1078431372549019,0.0008676854248037,0.7677293428757319,0.092131329095144,2
Luis Ernesto Franco,4,0.004004004004004,0.0002426279556936,0.2745398687427673,0.0004301769785917,0.0392156862745098,0.0025564201510802,0.6577480490523969,0.0874414771757604,7
Michael Keaton,24,0.024024024024024,0.0011162946349211,0.3531907669591427,0.0009092801791366,0.2352941176470588,0.0117617035971642,0.8461814270347795,0.2371030249212716,5
Jonathan Banks,16,0.016016016016016,0.0002263149447861,0.3275853172760389,0.0006345046555739,0.1568627450980392,0.0023845400819033,0.784835384103758,0.1512690540936727,4
Gerald McRaney,11,0.011011011011011,5.842855352687125e-05,0.3080203405406658,0.0005039111348539,0.1078431372549019,0.0006156253973599,0.7379612257661039,0.1104744436334021,4
Beverly Naya,12,0.012012012012012,0.0004968778070537,0.2061203283216257,0.0009223576658313,0.1176470588235294,0.0052352930021809,0.4938271604938272,0.2411881508338704,3
Molly Ringwald,4,0.004004004004004,3.779483604594329e-05,0.2901469953016345,0.0002800865876735,0.0392156862745098,0.0003982207252184,0.6951399116347571,0.040556463297715,5
